0.0026712,-0.0011681,-0.0045513,-0.00082904,0.00064541,0.00058281
0.0023862,-0.0012393,-0.0042443,-0.0020189,0.00083703,0.001941
0.0021642,-0.0012814,-0.0040013,-0.0030105,0.00096476,0.0030413
0.0021341,-0.0012321,-0.0040118,-0.0034474,0.00090553,0.00339
0.0017149,-0.0010597,-0.0035422,-0.0015164,0.0011529,0.0013275
0.0017105,-0.0010316,-0.0035767,-0.0019199,0.0011061,0.0016709
0.0015295,-0.00098698,-0.003303,-0.0021392,0.00056571,0.0022915
0.0014478,-0.00096046,-0.0032005,-0.0023744,0.00029224,0.0026977
0.0014184,-0.00081297,-0.0031378,-0.002145,0.00033882,0.0023056
-0.00099307,-0.0032977,-0.0012651,-0.0010547,0.0088244,-0.0010327
-0.0012074,-0.0035827,-0.0014312,0.0010802,0.0098115,-0.0033179
-0.0024338,-0.0041866,-0.00144,0.067904,0.013448,-0.07369
-0.0027258,-0.0042127,-0.0015297,0.084937,0.01193,-0.090557
-0.0026173,-0.0038407,9.232e-05,0.12827,0.0092436,-0.13331
-0.0028748,-0.0036686,0.00079885,0.15817,0.0046466,-0.16228
-0.0016373,-0.0018613,0.00036468,0.084029,0.00034959,-0.085794
-0.0015106,-0.0015841,0.00029963,0.086279,-0.0018774,-0.088597
-0.0026227,-0.0022771,0.00042791,0.17172,-0.01136,-0.17844
-0.0034677,-0.0025027,0.00039526,0.15662,-0.018632,-0.16276
-0.0017861,-0.0015088,0.00052713,0.059812,-0.011027,-0.062188
-0.0027494,-0.00358,0.0022208,0.075206,-0.019754,-0.077838
-0.0035918,-0.0040249,0.0024269,0.065947,-0.024069,-0.067502
-0.0015642,-0.0020488,0.0016082,0.026259,-0.0096215,-0.026094
-0.0013248,-0.0036084,0.0041617,0.040629,-0.0066304,-0.038449
-0.0017815,-0.0041021,0.004586,0.041282,-0.0087646,-0.037986
-0.00035831,-0.0030267,0.0022151,0.041948,0.0070822,-0.036118
-0.00051029,-0.0030205,0.0021839,0.044282,0.0062327,-0.038279
-0.00016805,-0.0012892,0.00082596,0.022266,0.0037521,-0.01975
0.00017786,-0.00066577,0.00011966,0.021734,0.006217,-0.020741
0.00026093,-0.001271,0.00025591,0.043771,0.01153,-0.041841
0.00057618,-0.0011208,0.0005731,0.053495,0.0097293,-0.051772
0.00092452,-0.00082611,0.00086989,0.058257,0.0063117,-0.056896
0.0004322,-0.0004253,0.00044719,0.030637,0.0028279,-0.029877
0.001325,-0.00076966,0.0013132,0.056679,7.9992e-05,-0.05752
0.0016939,-0.00071747,0.0016472,0.050091,-0.0047547,-0.052764
0.0017714,-0.00074391,0.0018647,0.044671,-0.0075902,-0.047382
0.002315,-0.00086353,0.0029707,0.029173,-0.017302,-0.032559
0.0022292,-0.00097134,0.0030735,0.021256,-0.017589,-0.024323
0.0016665,-0.00060784,0.0042178,0.0049077,-0.018389,-0.0064224
0.00172,-0.00042965,0.00535,0.014048,-0.017975,-0.015958
0.0015826,-0.00025265,0.0058521,0.018155,-0.016879,-0.020186
0.0014128,-0.00031925,0.0069464,0.031507,-0.013698,-0.031769
0.001224,-0.00029183,0.007399,0.036248,-0.013304,-0.035698
0.0010479,-0.00024031,0.007331,0.032502,-0.012993,-0.032468
0.0013062,0.00012923,0.0073602,0.040407,-0.0042856,-0.044948
0.0010901,0.00022088,0.0072757,0.038081,-0.0058533,-0.042616
0.00075732,-0.00017837,0.0074878,0.035216,-0.00094677,-0.037826
0.00026528,-0.00020729,0.0036848,0.016682,0.0011729,-0.017314
0.00040609,-0.00033449,0.0069824,0.031724,0.0015952,-0.032895
0.00023741,-0.00049063,0.0073414,0.026411,0.0033376,-0.027419
7.3505e-05,-0.00065124,0.0070585,0.017924,0.0056263,-0.018629
3.7972e-06,-0.00028556,0.0033847,0.0088189,0.0025711,-0.0091337
0.00011527,-0.00046605,0.0065247,0.01177,0.004223,-0.01263
0.00023966,-0.00039751,0.0071473,0.0068792,0.0038944,-0.0081314
9.4357e-05,-0.00017123,0.0036062,0.0035453,0.0019283,-0.0041752
0.00019379,-0.00032312,0.0069234,0.0049154,0.0023192,-0.005614
