0.0017138,-0.00066003,-0.0016752,-0.0030739,0.0002781,-6.2799
0.0020553,-0.00056153,-0.0020814,0.022162,-0.00049288,-0.021305
0.0021412,-0.00057825,-0.0022069,0.024284,-0.00049344,-0.023396
0.0021364,-0.0005699,-0.0022421,0.025482,-0.00047368,6.2586
0.0021004,-0.00055326,-0.0022446,0.026312,-0.0004495,-0.025449
0.0021423,1.7442e-07,-0.002278,0.029473,-0.00037906,-0.028767
0.0022326,1.675e-05,-0.0024166,0.032131,-0.00037045,-0.031397
0.0022047,3.3578e-05,-0.0024304,0.033249,-0.0003438,-0.032524
0.0021814,5.0347e-05,-0.0024491,0.034485,-0.00032162,-0.033767
0.0024394,-0.00056511,-0.0045428,-0.017881,0.00027722,0.017221
0.0023026,-0.00070847,-0.0046339,-0.027856,0.00069711,0.027555
0.0022317,-0.00069821,-0.0046374,-0.029686,0.00067999,0.029392
0.0021387,-0.0005601,-0.0044548,-0.065522,0.00059162,0.065335
0.0021277,-0.00051361,-0.0044903,-0.075685,0.00045121,0.075468
0.0010627,-0.00024511,-0.0022767,-0.038044,0.00016417,0.037905
0.0018428,-0.00060782,-0.0041679,-0.049576,0.00028506,0.049619
0.0017958,-0.00062596,-0.004187,-0.041867,0.00021354,-6.2412
0.0015492,-0.000583,-0.003791,-0.028268,9.2213e-05,0.028098
0.0015123,-0.00057564,-0.0037936,-0.022868,3.8655e-05,0.0226
0.0013602,-0.00042511,-0.0037094,-0.046709,0.00020012,0.046311
0.0013639,-0.00040063,-0.0038216,-0.049117,0.00016777,0.048655
0.00068115,-0.00019372,-0.001939,-0.023432,5.9525e-05,0.02318
0.0012009,-0.00028727,-0.0034054,-0.043624,6.0657e-05,0.043324
0.0012049,-0.00026824,-0.0034719,-0.041218,1.4273e-05,0.040901
0.00099332,-0.00024223,-0.0029018,-0.026842,-2.1528e-05,0.027121
0.00096575,-0.00023105,-0.0028611,-0.023092,-4.0012e-05,0.023424
0.00088854,-0.00021216,-0.0026863,-0.024635,-0.00035637,0.024934
0.00087811,-0.00020322,-0.0026958,-0.021533,-0.00041921,0.021814
0.00082838,-0.00028227,-0.0032644,-0.0057784,-0.00019686,0.0057308
0.00083942,-0.00029381,-0.0035152,-0.0059644,-0.00011969,0.0058853
0.00092917,-0.00031291,-0.0037582,0.0093559,-0.0007954,-0.008891
0.00095394,-0.00030959,-0.0038893,0.015777,-0.0010452,-0.015146
0.00091878,-0.00012655,-0.0049362,-0.010986,-0.0008941,0.011027
0.00089105,-7.1913e-05,-0.0051915,-0.0087523,-0.00090725,0.0086643
0.0016852,-0.00022086,-0.005122,0.025191,-0.002753,-0.023991
0.0017868,-0.00020787,-0.0052315,0.02982,-0.0030992,-0.028503
0.002596,-0.00022183,-0.0054539,0.033473,-0.0031762,-0.033065
0.0027197,-0.00018227,-0.0056123,0.035192,-0.0033252,-0.035012
0.0040572,-0.00038954,-0.0056084,0.0186,-0.00096437,-0.017931
0.0043312,-0.00038942,-0.0056265,0.022301,-0.00060329,-0.021695
0.0052715,6.8967e-05,-0.0060853,-0.038869,-0.0011939,0.039289
0.0055669,0.00017575,-0.0061401,-0.039343,-0.001505,0.039801
0.00283,9.5599e-05,-0.0030553,-0.014096,-0.00081962,0.014339
