-3.6905e-05,-0.00021909,4.6324e-05,0.025542,0.00053513,-0.025678
5.3806e-05,-0.00063513,-5.3543e-05,0.022227,-0.00027227,-0.022232
5.2963e-05,-0.00063801,-5.1082e-05,0.02213,-0.00034153,-0.022129
5.19e-05,-0.00063819,-4.838e-05,0.021914,-0.00040856,-0.021907
4.8232e-05,-0.00060522,-4.3363e-05,0.020557,-0.00044805,-0.020545
5.1685e-05,-0.00060413,-1.8716e-05,0.021653,-0.00044559,-0.021939
5.0644e-05,-0.0006072,-1.7975e-05,0.021491,-0.00051261,-0.02178
4.7133e-05,-0.00057968,-1.637e-05,0.020245,-0.00054843,-0.020522
4.8268e-05,-0.00060935,-1.6367e-05,0.020979,-0.00063703,-0.021271
0.00086207,-0.0032156,-0.00090818,0.0016907,-0.0082111,-0.001656
0.00090914,-0.0033536,-0.00092989,0.0015614,-0.0085733,-0.001508
0.00091917,-0.0033512,-0.00091156,0.0013601,-0.0085772,-0.0012906
0.00092731,-0.0033406,-0.00089105,0.001162,-0.0085604,-0.0010781
0.0019775,-0.0037397,-0.00017383,0.0031107,-0.018044,-0.0013292
0.0022196,-0.0041279,-0.00065734,0.0095046,-0.020733,-0.0042487
0.0022168,-0.0040491,-0.00055293,0.01002,-0.020807,-0.0035655
0.0012628,-0.0045256,-0.0011745,0.012303,-0.022869,-0.0024244
0.0012517,-0.0050259,-0.0011818,0.013407,-0.025656,-0.0013863
0.0013177,-0.0042969,-0.0017908,0.010582,-0.023309,-0.00014227
0.001301,-0.0040664,-0.00179,0.0098088,-0.022669,0.00058878
0.00079453,-0.0033903,-0.0022456,0.0070304,-0.020089,0.0022068
0.00083304,-0.0038674,-0.0023975,0.0069847,-0.022289,0.0049374
0.00075399,-0.0041722,-0.0024081,0.0058434,-0.022757,0.008835
0.0007097,-0.0037799,-0.0021853,0.0055295,-0.020501,0.0096287
0.00092545,-0.0043653,-0.0024744,0.0063008,-0.022279,0.013375
0.0010295,-0.004719,-0.0029768,0.0080271,-0.024205,0.015516
0.00098891,-0.0043231,-0.0029298,0.0081076,-0.021629,0.01502
0.0011136,-0.0033112,-0.0023515,0.0055665,-0.015854,0.012833
0.0010353,-0.0034441,-0.0027556,0.006132,-0.017428,0.013173
0.00081706,-0.00315,-0.0019323,0.00021331,-0.013981,0.013021
0.00070589,-0.0033603,-0.002229,-0.00019794,-0.015441,0.013773
-0.00044576,-0.0048466,-0.0021451,0.0026546,-0.020537,0.012948
-0.0007464,-0.004911,-0.0023834,0.003172,-0.021355,0.011995
-0.00035692,-0.0053724,-0.0025543,0.003491,-0.020126,0.010336
0.00057437,-0.0064444,-0.0026668,0.003713,-0.017605,0.0081613
0.0004394,-0.0062923,-0.0030737,0.0034221,-0.017577,0.0071684
0.00057835,-0.0066174,-0.0019465,0.0033619,-0.010807,0.0079858
0.00050339,-0.0066622,-0.0019382,0.0031266,-0.0093546,0.0076763
0.00054966,-0.0069318,-0.0018437,0.0030372,-0.0082754,0.0077598
0.00062827,-0.007261,-0.0016425,0.0029481,-0.0069046,0.0080321
0.00025373,-0.0035974,-0.00093329,0.0013354,-0.0034488,0.003765
0.00021773,-0.003664,-0.0010323,0.0012724,-0.0035337,0.0036881
-0.0001264,-0.007449,-0.0011122,0.002271,-0.01472,0.0094587
-0.00023234,-0.007372,-0.0015018,0.0019766,-0.014882,0.0086267
-0.00021342,-0.0073816,-0.0013107,0.0027594,-0.01659,0.0091933
-0.00010713,-0.0073948,-0.0010358,0.0038248,-0.018638,0.010045
-0.00013055,-0.0071929,-0.0015324,0.0035093,-0.018349,0.0089208
-0.00021101,-0.0066597,-0.001038,0.0053371,-0.019054,0.012608
-0.00010586,-0.0064141,-0.0014641,0.0053972,-0.018491,0.011946
0.00063033,-0.0061897,-0.0014535,0.007859,-0.017634,0.011857
0.0017092,-0.0053297,-0.0013217,0.01055,-0.014789,0.010884
0.0011925,-0.0055026,-0.0013155,0.012755,-0.017004,0.010058
-0.0010312,-0.0050189,4.2138e-05,0.016138,-0.020729,0.0066001
-0.00078912,-0.0042441,-9.3264e-05,0.013616,-0.017859,0.0044157
-0.00062586,-0.0041658,0.00073637,0.011268,-0.016386,0.0015537
-0.00062563,-0.0039828,0.00056567,0.010945,-0.016259,0.00085962
0.0030914,-0.0016419,-0.0019214,-0.0019758,0.0019082,0.0043492
0.0016184,-0.0010854,-0.0044061,-0.000622,0.00487,0.0074211
0.00054854,-0.00056969,-0.0036333,0.0033427,0.0045105,0.009281
0.00061728,-0.00045303,-0.003891,0.0042391,0.0054424,0.010301
